Customer ID,avg_order_value,time_as_customer,avg_price_item,subscriber_newsletter,uses_coupons,customer_group,affiliation
17769.0,0.0,0,0.0,0,0,Consumer,Medical - Physical Therapist
17770.0,0.0,0,0.0,0,0,Consumer,Medical - Physical Therapist
17771.0,0.0,0,0.0,0,0,Medical 40,Medical - Chiropractor
17772.0,120.0,132,5.714285714285714,0,1,Medical 40,Medical - Chiropractor
17773.0,520.0,0,260.0,0,1,Consumer,
17774.0,20.0,0,20.0,0,1,Consumer,
17775.0,550.0,26,550.0,0,1,Medical 50,Medical - Physical Therapist
17776.0,440.0,108,22.0,0,1,Medical 40,Medical - Chiropractor
17777.0,550.0,367,550.0,0,1,Medical 50,Medical - Student
17778.0,40.0,0,20.0,0,0,Consumer,
17779.0,260.0,293,20.0,0,1,Medical 40,Medical - Physical Therapist
17780.0,0.0,1281,0.0,0,0,Medical 50,Medical - Chiropractor
17781.0,550.0,0,550.0,0,1,Medical 40,Medical - Chiropractor
17783.0,250.0,744,250.0,0,1,Medical 50,Medical - Chiropractor
17784.0,119.63,1487,119.63,0,0,Consumer,
17785.0,400.0,-145,133.33333333333334,0,1,Medical 40,Sponsored Athlete
17786.0,20.9,-146,20.9,0,0,Consumer, -------
17788.0,129.95,1274,64.975,1,1,Medical 50,Medical - Acupuncturist
17789.0,623.0,825,27.08695652173913,0,1,Medical 40,Medical - Massage Therapist
17790.0,550.0,1086,550.0,0,1,Medical 50,Medical - Chiropractor
17791.0,135.95,-116,22.65833333333333,0,1,Medical 40,Medical - General/Other
17792.0,330.0,1513,165.0,1,1,Medical 40,Medical - Chiropractor
17793.0,30.0,598,10.0,0,0,Medical 50,Medical - Chiropractor
17794.0,120.0,-116,120.0,0,1,Medical 40,Medical - Chiropractor
17795.0,79.9,274,19.975,0,0,Medical 50,Medical - Physical Therapist
17796.0,550.0,-116,550.0,0,1,Medical 40,Medical - Physical Therapist
17797.0,220.0,-116,20.0,0,1,Medical 40,Medical - Acupuncturist
17798.0,100.0,-116,20.0,0,1,Medical 40,Medical - General/Other
17799.0,100.0,793,20.0,0,1,Medical 40,Medical - General/Other
17800.0,100.0,549,20.0,0,1,Medical 40,Medical - Chiropractor
17801.0,360.0,-116,20.0,0,1,Medical 40,Medical - General/Other
17802.0,0.0,-116,0.0,0,0,Consumer, -------
17803.0,520.0,1224,520.0,0,1,Medical 40,Medical - General/Other
17804.0,139.95,549,19.99285714285714,0,1,Medical 40,Medical - Acupuncturist
17805.0,0.0,1449,0.0,0,0,Medical 50,Medical - Chiropractor
17806.0,240.0,-116,120.0,0,1,Medical 40,Medical - Physical Therapist
17807.0,110.0,-116,110.0,0,1,Medical 40,Medical - Massage Therapist
17808.0,0.0,163,0.0,0,0,Consumer, -------
17809.0,0.0,-116,0.0,0,0,Consumer, -------
17810.0,0.0,-116,0.0,0,0,Consumer, -------
17811.0,0.0,-116,0.0,0,0,Medical 40,Medical - General/Other
17812.0,320.0,-116,22.857142857142858,0,1,Medical 40,Medical - Chiropractor
17813.0,0.0,-116,0.0,0,0,Consumer, -------
17814.0,0.0,456,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17815.0,0.0,1590,0.0,0,0,Medical 50,Medical - Chiropractor
17816.0,0.0,-116,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17817.0,550.0,1586,550.0,0,1,Medical 50,Medical - Physical Therapist
17818.0,40.95,-89,13.65,0,0,Consumer,Medical - Physical Therapist
17819.0,400.0,-89,80.0,0,1,Medical 40,Medical - General/Other
17820.0,100.0,332,20.0,0,1,Medical 40,Medical - General/Other
17821.0,250.0,24,250.0,0,0,Medical 40,Medical - Hospital/Medical Center
17822.0,20.0,-89,20.0,0,0,Consumer, -------
17823.0,100.0,-89,20.0,0,1,Medical 50,Medical - Chiropractor
17824.0,20.0,-89,20.0,0,0,Consumer,
17825.0,2640.0,1542,20.0,0,1,Retail 50 - Nontaxable,Retailer - Specialty Run
17826.0,0.0,-89,0.0,0,0,Consumer,Retailer - Specialty Run
17827.0,600.0,-89,120.0,0,1,Medical 40,Medical - Chiropractor
17828.0,0.0,-89,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17829.0,0.0,-89,0.0,0,0,Medical 40,Medical - Chiropractor
17830.0,0.0,-89,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17831.0,0.0,-89,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17832.0,0.0,-89,0.0,0,0,Medical 40,Medical - Chiropractor
17833.0,0.0,-25,0.0,0,0,Friends or Sponsored Athletes,
17834.0,2160.0,261,180.0,0,1,Medical 40,Medical - Federal Government
17835.0,0.0,-89,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17836.0,600.0,625,20.0,0,1,Retail 40 - Nontaxable,Retailer - Specialty Run
17837.0,0.0,20,0.0,0,0,Friends or Sponsored Athletes,Retailer - Specialty Run
17838.0,0.0,448,0.0,0,0,Medical 40,Medical - Chiropractor
17839.0,0.0,-89,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17840.0,0.0,1402,0.0,1,0,Medical 50,Medical - Physical Therapist
17841.0,0.0,469,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17843.0,320.0,125,24.615384615384617,0,1,Retail 40 - Nontaxable,Retailer - General/Other
17844.0,240.0,-89,30.0,0,1,Medical 40,Medical - Chiropractor
17845.0,0.0,-89,0.0,0,0,Medical 40,Medical - General/Other
17846.0,0.0,-89,0.0,0,0,Medical 40,Medical - Chiropractor
17847.0,0.0,-89,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17848.0,0.0,-89,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17849.0,0.0,715,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17850.0,0.0,517,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17851.0,0.0,-89,0.0,0,0,Medical 40,Medical - Chiropractor
17852.0,139.95,307,19.99285714285714,0,1,Medical 40,Medical - Hospital/Medical Center
17853.0,0.0,792,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17854.0,0.0,-89,0.0,0,0,Medical 40,Medical - Chiropractor
17855.0,0.0,-89,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17856.0,0.0,262,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17857.0,0.0,-89,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17858.0,0.0,-89,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17859.0,0.0,-89,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17860.0,0.0,44,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17861.0,0.0,267,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17862.0,0.0,-89,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17863.0,0.0,-89,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17864.0,0.0,-89,0.0,1,0,Consumer,Medical - Chiropractor/HealthSource
17865.0,641.52,20,213.84,0,1,Medical 40,Medical - Hospital/Medical Center
17866.0,40.0,-89,20.0,0,0,Consumer, -------
17867.0,682.75,550,25.287037037037038,0,1,Consumer,Retail Fitness - CrossFit Box
17868.0,40.0,384,20.0,0,0,Consumer,Retail Fitness - CrossFit Box
17869.0,119.95,-59,19.991666666666667,0,1,Medical 40,Medical - Chiropractor
17870.0,550.0,1489,550.0,1,0,Medical 40,Medical - Chiropractor
17871.0,100.0,1120,20.0,1,1,Medical 40,Medical - Chiropractor
17872.0,330.0,-59,110.0,0,1,Medical 40,Medical - Chiropractor
17873.0,200.0,-59,100.0,0,1,Medical 40,Medical - Chiropractor
17874.0,20.0,-59,20.0,0,0,Consumer,
17875.0,0.0,66,0.0,0,0,Consumer,
17876.0,11.0,-59,5.5,0,0,Medical 40,Medical - Chiropractor
17877.0,100.0,-59,20.0,0,1,Medical 40,Medical - Physical Therapist
17878.0,0.0,-59,0.0,0,0,Friends or Sponsored Athletes,Medical - General/Other
17879.0,60.0,314,20.0,0,0,Consumer, -------
17880.0,0.0,-59,0.0,0,0,Consumer, -------
17881.0,0.0,-59,0.0,0,0,Medical 40,Medical - Chiropractor
17882.0,200.0,1425,200.0,1,0,Medical 50,Medical - General/Other
17883.0,0.0,-59,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17885.0,0.0,1470,0.0,1,0,Medical 50,Medical - Chiropractor/HealthSource
17886.0,130.5,1616,130.5,1,1,Medical 40,Medical - Physical Therapist
17887.0,520.0,1531,260.0,1,1,Medical 50,Medical - Physical Therapist
17888.0,0.0,-59,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17889.0,0.0,338,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17890.0,520.0,1394,260.0,0,1,Medical 50,Medical - Physical Therapist
17891.0,0.0,94,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17892.0,120.0,-59,120.0,0,1,Medical 40,Medical - Physical Therapist
17893.0,0.0,36,0.0,0,0,Medical 40,Medical - Occupational Therapist
17894.0,0.0,-59,0.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17896.0,0.0,-59,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17897.0,0.0,-59,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17898.0,0.0,-59,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17899.0,0.0,-59,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17900.0,0.0,-59,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17901.0,520.0,-59,520.0,0,1,Medical 40,Medical - Chiropractor
17902.0,520.0,1575,520.0,0,1,Medical 50,Medical - Chiropractor
17903.0,390.0,315,65.0,0,1,Medical 40,Medical - Physical Therapist
17904.0,41.0,-30,13.666666666666666,0,0,Consumer, -------
17905.0,200.0,495,20.0,0,1,Medical 40,Medical - Chiropractor
17906.0,0.0,-30,0.0,0,0,Consumer,
17907.0,531.0,173,265.5,0,1,Medical 40,Medical - Hospital/Medical Center
17908.0,300.0,47,300.0,0,1,Consumer, -------
17909.0,500.0,-30,20.0,0,1,Consumer, -------
17910.0,520.0,-30,520.0,0,1,Medical 40,Medical - Chiropractor/HealthSource
17911.0,520.0,-30,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17912.0,520.0,-30,520.0,0,1,Medical 40,Medical - Chiropractor
17914.0,0.0,-30,0.0,0,0,Medical 40,Medical - General/Other
17916.0,0.0,-30,0.0,0,0,Consumer, -------
17917.0,520.0,-30,520.0,0,1,Medical 40,Medical - Massage Therapist
17918.0,520.0,-30,260.0,0,1,Medical 40,Medical - General/Other
17919.0,0.0,-30,0.0,0,0,Consumer, -------
17920.0,0.0,-30,0.0,0,0,Consumer, -------
17921.0,0.0,-30,0.0,0,0,Consumer, -------
17922.0,0.0,-30,0.0,0,0,Consumer, -------
17923.0,520.0,-30,260.0,0,1,Medical 40,Medical - General/Other
17924.0,550.0,1566,550.0,0,1,Medical 50,Medical - General/Other
17925.0,240.0,206,120.0,0,0,Consumer, -------
17926.0,20.0,1322,20.0,0,0,Consumer, -------
17927.0,200.0,1565,200.0,1,0,Medical 40,Medical - Chiropractor
17928.0,40.0,0,20.0,0,0,Consumer,
17929.0,170.0,0,170.0,0,0,Medical 40,Medical - Chiropractor
17930.0,120.0,102,120.0,0,1,Medical 40,Medical - Chiropractor
17931.0,110.0,1584,110.0,1,1,Medical 50,Medical - Physical Therapist
17932.0,520.0,1356,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17933.0,520.0,0,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17934.0,520.0,746,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17935.0,60.0,0,20.0,0,0,Medical 40,Medical - General/Other
17936.0,520.0,0,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17937.0,20.0,0,20.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17938.0,520.0,0,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17939.0,520.0,880,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17940.0,0.0,0,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17941.0,520.0,0,520.0,0,1,Medical 40,Medical - Chiropractor
17942.0,520.0,1560,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17943.0,520.0,227,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17944.0,520.0,394,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17945.0,260.0,92,20.0,0,1,Retail 50 - Nontaxable,Retailer - Specialty Run
17946.0,40.0,0,20.0,0,0,Consumer,Retailer - Specialty Run
17948.0,20.0,29,20.0,0,0,Consumer,Retailer - Specialty Run
17949.0,108.75,1474,21.75,0,1,Medical 50,Medical - Chiropractor
17950.0,20.0,29,20.0,0,1,Consumer,
17951.0,200.0,1646,20.0,0,1,Medical 50,Retailer - General/Other
17952.0,180.0,856,60.0,0,1,Medical 40,Medical - General/Other
17953.0,50.0,29,50.0,0,0,Medical 40,Medical - Massage Therapist
17954.0,550.0,29,550.0,0,1,Medical 40,Medical - General/Other
17955.0,76.02,29,38.01,0,0,Consumer, -------
17956.0,120.0,401,120.0,0,1,Consumer,Retail Fitness - Personal Trainer
17958.0,20.0,22,20.0,0,0,Consumer,Retail Fitness - Personal Trainer
17959.0,65.25,254,32.625,0,0,Medical 50,Retail Fitness - Personal Trainer
17960.0,200.0,1545,20.0,1,1,Medical 40,Medical - Chiropractor
17961.0,20.0,59,20.0,0,0,Medical 40,Medical - Hospital/Medical Center
17962.0,550.0,1247,550.0,1,0,Medical 50,Medical - Physical Therapist
17963.0,100.0,108,20.0,0,1,Medical 40,Medical - Physical Therapist
17964.0,79.95,972,19.9875,1,0,Consumer,Medical - Physical Therapist
17965.0,100.0,77,20.0,0,1,Medical 40,Medical - General/Other
17966.0,130.5,59,130.5,0,1,Consumer, -------
17967.0,80.0,59,20.0,0,0,Consumer, -------
17968.0,20.0,59,20.0,0,0,Consumer, -------
17969.0,40.0,59,20.0,0,0,Consumer, -------
17970.0,530.0,1326,530.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17971.0,550.0,100,550.0,0,0,Medical 40,Medical - Chiropractor
17973.0,0.0,89,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
17974.0,1100.0,89,550.0,0,1,Medical 40,Medical - Physical Therapist
17975.0,81.51,995,27.17,0,0,Consumer,Consumer - General Sports
17976.0,330.0,89,165.0,0,1,Consumer, -------
17977.0,20.0,89,20.0,0,0,Consumer,Medical - Physical Therapist
17978.0,600.0,89,85.71428571428571,0,1,Medical 50,Medical - Chiropractor/HealthSource
17979.0,520.0,391,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17980.0,520.0,89,520.0,0,1,Medical 40,Medical - Chiropractor
17981.0,300.0,89,300.0,0,0,Medical 40,Medical - Athletic Trainer (Certified)
17982.0,209.0,541,209.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
17983.0,520.0,89,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
17984.0,150.0,1561,50.0,0,1,Medical 50,Medical - Chiropractor
17985.0,100.0,1487,20.0,0,1,Medical 50,Medical - Chiropractor
17986.0,0.0,89,0.0,0,0,Consumer,
17987.0,520.0,89,520.0,0,1,Medical 40,Medical - Physical Therapist
17988.0,120.0,89,60.0,0,0,Medical 40,Medical - Massage Therapist
17989.0,348.0,89,69.6,0,1,Medical 40,Medical - Physical Therapist
17990.0,550.0,959,550.0,0,0,Medical 40,Medical - General/Other
17992.0,21.75,89,21.75,0,0,Consumer, -------
17993.0,65.24,89,65.24,0,0,Consumer, -------
17995.0,550.0,1540,550.0,1,1,Medical 50,Medical - Chiropractor
17996.0,300.0,118,20.0,0,1,Consumer, -------
17997.0,0.0,118,0.0,0,0,Donations,Medical - General/Other
17998.0,250.0,118,250.0,0,1,Medical 40,Medical - General/Other
17999.0,430.0,118,86.0,0,1,Medical 40,Medical - Chiropractor
18000.0,520.0,149,520.0,0,1,Medical 40,Medical - Chiropractor
18001.0,574.95,612,31.94166666666667,0,1,Medical 40,Medical - Acupuncturist
18002.0,1739.88,244,124.27714285714286,0,1,Retail 40 - Taxable,Retail Fitness - CrossFit Box
18003.0,0.0,1565,0.0,1,0,Medical 50,Retail Fitness - CrossFit Box
18005.0,560.95,1490,186.98333333333335,1,1,Medical 40,Medical - Chiropractor
18006.0,0.0,118,0.0,0,0,Consumer,
18007.0,40.0,118,20.0,0,0,Consumer,Medical - Physical Therapist
18008.0,60.0,118,20.0,0,0,Consumer,Medical - Physical Therapist
18009.0,159.95,1407,22.849999999999998,1,1,Medical 40,Medical - Chiropractor
18010.0,20.0,118,20.0,0,0,Consumer,
18011.0,520.0,1476,520.0,0,1,Consumer,Medical - Chiropractor
18012.0,520.0,713,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
18013.0,0.0,118,0.0,0,0,Consumer,
18014.0,0.0,118,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
18015.0,0.0,1160,0.0,1,0,Consumer,Medical - Chiropractor/HealthSource
18016.0,0.0,118,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
18017.0,0.0,480,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
18018.0,0.0,118,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
18019.0,0.0,118,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
18020.0,0.0,118,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
18021.0,120.0,1259,120.0,0,1,Medical 40,Medical - Physical Therapist
18022.0,340.0,118,48.57142857142857,0,1,Medical 40,Medical - Student
18025.0,139.95,148,19.99285714285714,0,1,Medical 40,Medical - Hospital/Medical Center
18026.0,40.0,645,20.0,0,0,Medical 40,Medical - Chiropractor
18027.0,520.0,148,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
18028.0,520.0,148,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
18029.0,0.0,148,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
18030.0,102.0,908,34.0,0,0,Medical 50,Medical - Chiropractor/HealthSource
18031.0,20.0,148,20.0,0,0,Consumer,Medical - Chiropractor/HealthSource
18032.0,520.0,1148,520.0,0,1,Medical 50,Medical - Chiropractor/HealthSource
18033.0,0.0,148,0.0,0,0,Consumer,Medical - Chiropractor/HealthSource
18034.0,550.0,865,550.0,0,1,Medical 50,Medical - Chiropractor
18035.0,250.0,148,250.0,0,1,Medical 50,Medical - Physical Therapist
18036.0,240.0,148,120.0,0,1,Medical 40,Medical - General/Other
18037.0,60.95,148,15.2375,0,0,Medical 40,Medical - Chiropractor
18038.0,0.0,148,0.0,0,0,Consumer,
18039.0,0.0,148,0.0,0,0,Medical 50,
18040.0,0.0,148,0.0,0,0,Medical 40,Medical - Athletic Trainer (Certified)
18041.0,0.0,148,0.0,0,0,Medical 40,Medical - Athletic Trainer (Certified)
18042.0,0.0,148,0.0,0,0,Medical 40,Medical - Physical Therapist
18043.0,0.0,148,0.0,0,0,Consumer,Medical - Physical Therapist
18044.0,0.0,148,0.0,0,0,Medical 40,Medical - Massage Therapist
18045.0,0.0,148,0.0,0,0,Consumer, -------
18046.0,0.0,148,0.0,0,0,Consumer, -------
18047.0,0.0,148,0.0,0,0,Medical 40,Medical - General/Other
18048.0,84.0,388,42.0,0,0,Medical 40,Medical - Chiropractor
18049.0,520.0,148,520.0,0,1,Consumer,
18050.0,250.0,1029,250.0,1,1,Medical 50,Medical - Chiropractor
18051.0,550.0,296,550.0,0,0,Consumer,Retail Fitness - Personal Trainer
18052.0,100.92,148,14.417142857142858,0,1,Consumer,Retail Fitness - Personal Trainer
18053.0,250.0,1207,250.0,0,0,Medical 50,Medical - Chiropractor
18054.0,250.0,177,250.0,0,1,Medical 40,Medical - Chiropractor
18055.0,0.0,1372,0.0,1,0,Medical 40,Medical - Physical Therapist
18056.0,100.0,177,20.0,0,1,Medical 40,Medical - Chiropractor
18057.0,0.0,177,0.0,0,0,Consumer, -------
18058.0,0.0,177,0.0,0,0,Consumer, -------
18059.0,0.0,177,0.0,0,0,Consumer, -------
18060.0,0.0,1352,0.0,1,0,Medical 50,Medical - General/Other
18061.0,4149.0,177,29.635714285714286,0,1,Medical 40,Medical - Federal Government
18063.0,40.0,802,20.0,0,0,Medical 40,Medical - Physical Therapist
18064.0,300.0,177,300.0,0,0,Medical 40,Medical - General/Other
18065.0,40.0,177,20.0,0,0,Consumer, -------
18066.0,100.0,593,100.0,0,1,Medical 40,Medical - Chiropractor
18067.0,550.0,386,550.0,0,1,Medical 50,Medical - General/Other
18069.0,100.0,0,20.0,0,1,Medical 40,Medical - Acupuncturist
18070.0,20.0,0,20.0,0,0,Consumer, -------
18071.0,550.0,1311,550.0,0,1,Medical 40,Medical - General/Other
18072.0,0.0,0,0.0,0,0,Consumer, -------
18074.0,550.0,0,550.0,0,0,Medical 40,Medical - Massage Therapist
18075.0,100.0,1243,25.0,1,1,Medical 50,Medical - Chiropractor
18076.0,21.75,595,21.75,0,0,Consumer,
18077.0,20.0,0,20.0,0,0,Consumer,
18078.0,60.0,0,20.0,0,0,Consumer,
18080.0,40.0,1545,20.0,1,0,Consumer,Medical - Chiropractor
18081.0,20.0,0,20.0,0,0,Consumer,
18082.0,59.99,0,59.99,0,0,Consumer,
18084.0,20.0,14,20.0,0,0,Consumer,
18086.0,80.0,0,40.0,0,0,Consumer,
18088.0,160.0,1347,40.0,0,1,Medical 40,Medical - Chiropractor
18089.0,250.0,1171,250.0,0,0,Medical 50,Medical - Physical Therapist
18090.0,101.0,0,16.833333333333332,0,1,Medical 40,Consumer - Runner
18091.0,550.0,905,550.0,1,1,Medical 50,Medical - Physical Therapist
18092.0,100.0,225,20.0,0,0,Consumer,Medical - Physical Therapist
18093.0,40.0,0,20.0,0,0,Medical 50,Medical - Physical Therapist
18094.0,34.95,0,34.95,0,0,Friends or Sponsored Athletes,Medical - Physical Therapist
18095.0,769.77,0,96.22125,0,1,Consumer,Medical - Physical Therapist
18096.0,65.25,0,21.75,0,0,Medical 40,Medical - General/Other
18097.0,20.0,0,20.0,0,0,Consumer, -------
18098.0,550.0,0,550.0,0,1,Consumer,Medical - General/Other
18099.0,200.0,419,40.0,0,1,Medical 40,Medical - Chiropractor
18101.0,520.0,787,104.0,0,1,Medical 40,Medical - Hospital/Medical Center
18102.0,200.0,1313,20.0,0,1,Retail 50 - Taxable,Retailer - Bike Shop
18103.0,62.7,0,20.900000000000002,0,0,Consumer,Retailer - Bike Shop
18104.0,108.75,1483,21.75,0,1,Medical 40,Medical - General/Other
18105.0,419.95,1323,83.99,0,1,Medical 40,Medical - Chiropractor
18106.0,0.0,0,0.0,0,0,Consumer, -------
18107.0,800.0,1482,20.0,0,1,Medical 40,Medical - Chiropractor
18108.0,0.0,0,0.0,0,0,Consumer, -------
18109.0,105.49,0,17.581666666666667,0,1,Medical 40,Medical - General/Other
18110.0,0.0,0,0.0,0,0,Consumer, -------
18111.0,0.0,0,0.0,0,0,Consumer, -------
18112.0,40.0,0,20.0,0,0,Consumer, -------
18113.0,0.0,0,0.0,0,0,Medical 50,Medical - Physical Therapist
18114.0,275.0,0,275.0,0,0,Medical 40,Medical - General/Other
18115.0,0.0,0,0.0,0,0,Consumer, -------
18116.0,550.0,894,550.0,0,1,Medical 50,Medical - Physical Therapist
18117.0,313.5,1548,313.5,0,1,Medical 50,Medical - Physical Therapist
18119.0,250.0,853,250.0,0,0,Medical 40,Medical - Chiropractor
18121.0,300.0,300,300.0,0,1,Consumer,
18124.0,20.0,0,20.0,0,0,Consumer,
18125.0,262.95,1309,17.529999999999998,1,1,Medical 50,Medical - Chiropractor
18126.0,0.0,345,0.0,0,0,Consumer,
18127.0,250.0,1501,250.0,1,1,Medical 50,Medical - Chiropractor
18128.0,0.0,1150,0.0,0,0,Consumer,
18129.0,0.0,0,0.0,0,0,Consumer,
18130.0,154.95,0,22.135714285714283,0,0,Consumer,
18131.0,0.0,0,0.0,0,0,Medical 40,Medical - Athletic Trainer (Certified)
18132.0,40.0,0,20.0,0,0,Consumer,Medical - Athletic Trainer (Certified)
18133.0,20.0,261,20.0,0,0,Medical 50,Medical - Chiropractor
18135.0,0.0,0,0.0,0,0,Medical 40,Medical - Chiropractor
18136.0,0.0,538,0.0,0,0,Consumer,
18137.0,102.0,677,17.0,0,0,Consumer,
18138.0,223.87,1408,8.9548,0,1,Retail 50 - Taxable,Retailer - General/Other
18139.0,520.0,846,520.0,0,1,Medical 40,Medical - Chiropractor
18140.0,550.0,1603,550.0,1,0,Medical 50,Medical - Physical Therapist
18141.0,20.0,7,20.0,0,1,Consumer,Retailer - General/Other
18142.0,250.0,1231,250.0,0,0,Medical 40,Retailer - General/Other
18144.0,250.0,175,250.0,0,1,Consumer, -------
18145.0,20.9,0,20.9,0,0,Consumer, -------
